timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
607607022,0,0,0,-17000,0,111.951004,3.1415925,4294967.5,3750053.0,99.99,99.99,99,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
607808316,0,0,0,-17000,0,111.969,3.1415925,4294967.5,3750053.0,99.99,99.99,99,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608006021,0,0,0,-17000,0,111.98701,3.1415925,4294967.5,3750053.0,99.99,99.99,99,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608208136,0,0,0,-17000,0,112.004005,3.1415925,4294967.5,3750053.0,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608406132,0,0,0,-17000,0,112.022,3.1415925,4294967.5,3750053.0,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608608019,0,0,0,-17000,0,112.04001,3.1415925,4294967.5,3750053.2,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608807125,0,0,0,-17000,0,112.05801,3.1415925,4294967.5,3750053.2,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
609007020,0,0,0,-17000,0,112.076004,3.1415925,4294967.5,3750053.2,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
609207075,0,0,0,-17000,0,112.094,3.1415925,4294967.5,3750053.2,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
609408087,0,0,0,-17000,0,112.11201,3.1415925,4294967.5,3750053.2,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
609609093,0,0,0,-17000,0,112.129005,3.1415925,4294967.5,3750053.2,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
609807570,0,0,0,-17000,0,112.147,3.1415925,4294967.5,3750053.5,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
610007099,0,0,0,-17000,0,112.16501,3.1415925,4294967.5,3750053.5,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
610207090,0,0,0,-17000,0,112.18301,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
610407020,0,0,0,-17000,0,112.201004,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
610607090,0,0,0,-17000,0,112.219,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
610806132,0,0,0,-17000,0,112.23601,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611008088,0,0,0,-17000,0,112.254005,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611206019,0,0,0,-17000,0,112.272,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611406025,0,0,0,-17000,0,112.29001,3.1415925,4294967.5,3750053.5,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611608022,0,0,0,-17000,0,112.30801,3.1415925,4294967.5,3750053.8,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611807017,0,0,0,-17000,0,112.325005,3.1415925,4294967.5,3750053.8,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612009019,0,0,0,-17000,0,112.343,3.1415925,4294967.5,3750053.8,99.99,99.99,99,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612209092,0,0,0,-17000,0,112.36101,3.1415925,4294967.5,3750053.8,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612408034,0,0,0,-17000,0,112.379005,3.1415925,4294967.5,3750053.8,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612607022,0,0,0,-17000,0,112.397,3.1415925,4294967.5,3750053.8,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
612807035,0,0,0,-17000,0,112.41401,3.1415925,4294967.5,3750054.0,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613007020,0,0,0,-17000,0,112.43201,3.1415925,4294967.5,3750054.0,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613207188,0,0,0,-17000,0,112.450005,3.1415925,4294967.5,3750054.0,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613407091,0,0,0,-17000,0,112.468,3.1415925,4294967.5,3750054.0,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613606024,0,0,0,-17000,0,112.48601,3.1415925,4294967.5,3750054.0,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
613807090,0,0,0,-17000,0,112.503006,3.1415925,4294967.5,3750054.0,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614007119,0,0,0,-17000,0,112.521,3.1415925,4294967.5,3750054.2,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614207022,0,0,0,-17000,0,112.53901,3.1415925,4294967.5,3750054.2,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614407090,0,0,0,-17000,0,112.55701,3.1415925,4294967.5,3750054.5,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614607076,0,0,0,-17000,0,112.574005,3.1415925,4294967.5,3750054.5,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
614807353,0,0,0,-17000,0,112.592,3.1415925,4294967.5,3750054.5,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615009018,0,0,0,-17000,0,112.61001,3.1415925,4294967.5,3750054.5,99.99,99.99,99,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615208089,0,0,0,-17000,0,112.628006,3.1415925,4294967.5,3750054.5,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615408165,0,0,0,-17000,0,112.645004,3.1415925,4294967.5,3750054.5,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615608250,0,0,0,-17000,0,112.663,3.1415925,4294967.5,3750054.8,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
615808163,0,0,0,-17000,0,112.68101,3.1415925,4294967.5,3750054.8,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
616007065,0,0,0,-17000,0,112.699005,3.1415925,4294967.5,3750054.8,99.99,99.99,99,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
616209202,0,0,0,-17000,0,112.716,3.1415925,4294967.5,3750054.8,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
616407026,0,0,0,-17000,0,112.73401,3.1415925,4294967.5,3750054.8,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
616609126,0,0,0,-17000,0,112.75201,3.1415925,4294967.5,3750054.8,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
616808021,0,0,0,-17000,0,112.770004,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617009087,0,0,0,-17000,0,112.787,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617208097,0,0,0,-17000,0,112.80501,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617408018,0,0,0,-17000,0,112.823006,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617608185,0,0,0,-17000,0,112.841,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
617808018,0,0,0,-17000,0,112.858,3.1415925,4294967.5,3750055.0,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618009065,0,0,0,-17000,0,112.87601,3.1415925,4294967.5,3750055.2,99.99,99.99,100,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618208263,0,0,0,-17000,0,112.894005,3.1415925,4294967.5,3750055.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618408224,0,0,0,-17000,0,112.911,3.1415925,4294967.5,3750055.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618608155,0,0,0,-17000,0,112.92901,3.1415925,4294967.5,3750055.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618807058,0,0,0,-17000,0,112.94701,3.1415925,4294967.5,3750055.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
619007152,0,0,0,-17000,0,112.965004,3.1415925,4294967.5,3750055.2,99.99,99.99,100,16,0.0,0.0,0.0,0.0,0.0,0,0,0,0
619206020,0,0,0,-17000,0,112.982,3.1415925,4294967.5,3750055.5,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
619406026,0,0,0,-17000,0,113.00001,3.1415925,4294967.5,3750055.5,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
619608018,0,0,0,-17000,0,113.018005,3.1415925,4294967.5,3750055.5,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
619807871,0,0,0,-17000,0,113.035,3.1415925,4294967.5,3750055.8,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620008157,0,0,0,-17000,0,113.05301,3.1415925,4294967.5,3750055.8,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620208109,0,0,0,-17000,0,113.07101,3.1415925,4294967.5,3750055.8,99.99,99.99,100,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620409023,0,0,0,-17000,0,113.088005,3.1415925,4294967.5,3750055.8,99.99,99.99,100,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620607555,0,0,0,-17000,0,113.106,3.1415925,4294967.5,3750055.8,99.99,99.99,100,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
620808959,0,0,0,-17000,0,113.12401,3.1415925,4294967.5,3750056.0,99.99,99.99,100,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621007022,0,0,0,-17000,0,113.142006,3.1415925,4294967.5,3750056.0,99.99,99.99,100,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621207021,0,0,0,-17000,0,113.159004,3.1415925,4294967.5,3750056.0,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621407020,0,0,0,-17000,0,113.177,3.1415925,4294967.5,3750056.0,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621608018,0,0,0,-17000,0,113.19501,3.1415925,4294967.5,3750056.0,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
621807021,0,0,0,-17000,0,113.212006,3.1415925,4294967.5,3750056.0,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622007091,0,0,0,-17000,0,113.23,3.1415925,4294967.5,3750056.2,99.99,99.99,100,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622207022,0,0,0,-17000,0,113.24801,3.1415925,4294967.5,3750056.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622407036,0,0,0,-17000,0,113.26501,3.1415925,4294967.5,3750056.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622608191,0,0,0,-17000,0,113.283005,3.1415925,4294967.5,3750056.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
622807327,0,0,0,-17000,0,113.3,3.1415925,4294967.5,3750056.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623007519,0,0,0,-17000,0,113.31801,3.1415925,4294967.5,3750056.2,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623207342,0,0,0,-17000,0,113.336006,3.1415925,4294967.5,3750056.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623408185,0,0,0,-17000,0,113.353004,3.1415925,4294967.5,3750056.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623607091,0,0,0,-17000,0,113.371,3.1415925,4294967.5,3750056.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
623807024,0,0,0,-17000,0,113.38901,3.1415925,4294967.5,3750056.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
624008198,0,0,0,-17000,0,113.406006,3.1415925,4294967.5,3750056.8,99.99,99.99,107,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
624207037,0,0,0,-17000,0,113.424,3.1415925,4294967.5,3750056.8,99.99,99.99,107,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
624408020,0,0,0,-17000,0,113.44201,3.1415925,4294967.5,3750057.0,99.99,99.99,107,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
624607021,0,0,0,-17000,0,113.45901,3.1415925,4294967.5,3750057.0,99.99,99.99,107,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
624807023,0,0,0,-17000,0,113.477005,3.1415925,4294967.5,3750057.2,99.99,99.99,107,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625008017,0,0,0,-17000,0,113.494,3.1415925,4294967.5,3750057.2,99.99,99.99,107,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625208020,0,0,0,-17000,0,113.51201,3.1415925,4294967.5,3750057.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625408058,0,0,0,-17000,0,113.53001,3.1415925,4294967.5,3750057.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625607310,0,0,0,-17000,0,113.547005,3.1415925,4294967.5,3750057.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625807284,0,0,0,-17000,0,113.565,3.1415925,4294967.5,3750057.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626008194,0,0,0,-17000,0,113.58301,3.1415925,4294967.5,3750057.5,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626209024,0,0,0,-17000,0,113.600006,3.1415925,4294967.5,3750057.5,99.99,99.99,107,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626409021,0,0,0,-17000,0,113.618004,3.1415925,4294967.5,3750057.5,99.99,99.99,107,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626608388,0,0,0,-17000,0,113.635,3.1415925,4294967.5,3750057.5,99.99,99.99,107,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
626808213,0,0,0,-17000,0,113.65301,3.1415925,4294967.5,3750057.5,99.99,99.99,107,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
627008021,0,0,0,-17000,0,113.671005,3.1415925,4294967.5,3750057.5,99.99,99.99,107,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0
627208089,0,0,0,-17000,0,113.688,3.1415925,4294967.5,3750057.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
627407022,0,0,0,-17000,0,113.70601,3.1415925,4294967.5,3750057.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
627607194,0,0,0,-17000,0,113.72301,3.1415925,4294967.5,3750057.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
627808089,0,0,0,-17000,0,113.741005,3.1415925,4294967.5,3750057.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
628008059,0,0,0,-17000,0,113.759,3.1415925,4294967.5,3750057.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
628208091,0,0,0,-17000,0,113.77601,3.1415925,4294967.5,3750058.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
628410018,0,0,0,-17000,0,113.79401,3.1415925,4294967.5,3750058.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
628609094,0,0,0,-17000,0,113.811005,3.1415925,4294967.5,3750058.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
628809062,0,0,0,-17000,0,113.829,3.1415925,4294967.5,3750058.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629008152,0,0,0,-17000,0,113.84601,3.1415925,4294967.5,3750058.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629209017,0,0,0,-17000,0,113.864006,3.1415925,4294967.5,3750058.0,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629408236,0,0,0,-17000,0,113.882,3.1415925,4294967.5,3750058.2,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629607022,0,0,0,-17000,0,113.899,3.1415925,4294967.5,3750058.2,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629809017,0,0,0,-17000,0,113.91701,3.1415925,4294967.5,3750058.2,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630008091,0,0,0,-17000,0,113.934006,3.1415925,4294967.5,3750058.5,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630209095,0,0,0,-17000,0,113.952,3.1415925,4294967.5,3750058.5,99.99,99.99,107,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630408020,0,0,0,-17000,0,113.969,3.1415925,4294967.5,3750058.5,99.99,99.99,107,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630608194,0,0,0,-17000,0,113.98701,3.1415925,4294967.5,3750058.5,99.99,99.99,107,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630808024,0,0,0,-17000,0,114.004005,3.1415925,4294967.5,3750058.5,99.99,99.99,107,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631009017,0,0,0,-17000,0,114.022,3.1415925,4294967.5,3750058.8,99.99,99.99,107,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631210186,0,0,0,-17000,0,114.03901,3.1415925,4294967.5,3750058.8,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631410156,0,0,0,-17000,0,114.05701,3.1415925,4294967.5,3750058.8,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631610018,0,0,0,-17000,0,114.075005,3.1415925,4294967.5,3750058.8,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
631810130,0,0,0,-17000,0,114.092,3.1415925,4294967.5,3750058.8,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632008063,0,0,0,-17000,0,114.11001,3.1415925,4294967.5,3750058.8,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632209020,0,0,0,-17000,0,114.12701,3.1415925,4294967.5,3750059.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632408128,0,0,0,-17000,0,114.145004,3.1415925,4294967.5,3750059.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632609092,0,0,0,-17000,0,114.162,3.1415925,4294967.5,3750059.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
632808061,0,0,0,-17000,0,114.18001,3.1415925,4294967.5,3750059.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633008156,0,0,0,-17000,0,114.19701,3.1415925,4294967.5,3750059.0,99.99,99.99,107,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633209022,0,0,0,-17000,0,114.215004,3.1415925,4294967.5,3750059.0,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633409193,0,0,0,-17000,0,114.232,3.1415925,4294967.5,3750059.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633610017,0,0,0,-17000,0,114.25001,3.1415925,4294967.5,3750059.2,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
633809087,0,0,0,-17000,0,114.267006,3.1415925,4294967.5,3750059.5,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634008171,0,0,0,-17000,0,114.285,3.1415925,4294967.5,3750059.5,99.99,99.99,107,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634209017,0,0,0,-17000,0,114.302,3.1415925,4294967.5,3750059.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634409192,0,0,0,-17000,0,114.32001,3.1415925,4294967.5,3750059.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634609017,0,0,0,-17000,0,114.337006,3.1415925,4294967.5,3750059.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
634806024,0,0,0,-17000,0,114.355,3.1415925,4294967.5,3750059.5,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
635006020,0,0,0,-17000,0,114.372,3.1415925,4294967.5,3750059.8,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
635208021,0,0,0,-17000,0,114.39001,3.1415925,4294967.5,3750059.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
635408263,0,0,0,-17000,0,114.407005,3.1415925,4294967.5,3750059.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
635608403,0,0,0,-17000,0,114.425,3.1415925,4294967.5,3750059.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
635809023,0,0,0,-17000,0,114.44201,3.1415925,4294967.5,3750059.8,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
636008741,0,0,0,-17000,0,114.46001,3.1415925,4294967.5,3750060.0,99.99,99.99,107,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0
636207333,0,0,0,-17000,0,114.477005,3.1415925,4294967.5,3750060.0,99.99,99.99,107,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
636407092,0,0,0,-17000,0,114.495,3.1415925,4294967.5,3750060.0,99.99,99.99,107,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
636610346,0,0,0,-17000,0,114.51201,3.1415925,4294967.5,3750060.0,99.99,99.99,107,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
636808297,0,0,0,-17000,0,114.52901,3.1415925,4294967.5,3750060.0,99.99,99.99,107,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637009478,0,0,0,-17000,0,114.547005,3.1415925,4294967.5,3750060.0,99.99,99.99,107,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637209730,0,0,0,-17000,0,114.564,3.1415925,4294967.5,3750060.2,99.99,99.99,106,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637409785,0,0,0,-17000,0,114.58201,3.1415925,4294967.5,3750060.2,99.99,99.99,106,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637608024,0,0,0,-17000,0,114.59901,3.1415925,4294967.5,3750060.2,99.99,99.99,106,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
637807018,0,0,0,-17000,0,114.617004,3.1415925,4294967.5,3750060.2,99.99,99.99,106,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638007034,0,0,0,-17000,0,114.634,3.1415925,4294967.5,3750060.2,99.99,99.99,106,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638209020,0,0,0,-17000,0,114.65201,3.1415925,4294967.5,3750060.5,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638408189,0,0,0,-17000,0,114.66901,3.1415925,4294967.5,3750060.5,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638608089,0,0,0,-17000,0,114.687004,3.1415925,4294967.5,3750060.5,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
638809061,0,0,0,-17000,0,114.704,3.1415925,4294967.5,3750060.8,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639009022,0,0,0,-17000,0,114.72101,3.1415925,4294967.5,3750060.8,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639208297,0,0,0,-17000,0,114.739006,3.1415925,4294967.5,3750060.8,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639408229,0,0,0,-17000,0,114.756004,3.1415925,4294967.5,3750060.8,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639608197,0,0,0,-17000,0,114.774,3.1415925,4294967.5,3750060.8,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
639808142,0,0,0,-17000,0,114.79101,3.1415925,4294967.5,3750060.8,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
640008185,0,0,0,-17000,0,114.809006,3.1415925,4294967.5,3750061.0,99.99,99.99,106,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0
640208020,0,0,0,-17000,0,114.826004,3.1415925,4294967.5,3750061.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
640407093,0,0,0,-17000,0,114.843,3.1415925,4294967.5,3750061.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
640607019,0,0,0,-17000,0,114.86101,3.1415925,4294967.5,3750061.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
640808059,0,0,0,-17000,0,114.878006,3.1415925,4294967.5,3750061.0,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641008018,0,0,0,-17000,0,114.896,3.1415925,4294967.5,3750061.2,99.99,99.99,106,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641209017,0,0,0,-17000,0,114.913,3.1415925,4294967.5,3750061.2,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641409226,0,0,0,-17000,0,114.93001,3.1415925,4294967.5,3750061.2,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641609194,0,0,0,-17000,0,114.948006,3.1415925,4294967.5,3750061.2,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641809023,0,0,0,-17000,0,114.965004,3.1415925,4294967.5,3750061.2,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
642010017,0,0,0,-17000,0,114.983,3.1415925,4294967.5,3750061.5,99.99,99.99,106,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
642210185,0,0,0,-17000,0,115.00001,3.1415925,4294967.5,3750061.5,99.99,99.99,106,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
642410017,0,0,0,-17000,0,115.017006,3.1415925,4294967.5,3750061.5,99.99,99.99,106,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
642608019,0,0,0,-17000,0,115.035,3.1415925,4294967.5,3750061.5,99.99,99.99,106,15,0.0,0.0,0.0,0.0,0.0,0,0,0,0
