timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
216405018,0,0,0,-17000,0,68.622,3.1415925,4294967.5,3750004.0,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216604115,0,0,0,-17000,0,68.651,3.1415925,4294967.5,3750004.0,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216805018,0,0,0,-17000,0,68.68,3.1415925,4294967.5,3750004.0,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217005024,0,0,0,-17000,0,68.71001,3.1415925,4294967.5,3750004.0,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217205022,0,0,0,-17000,0,68.739006,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217405022,0,0,0,-17000,0,68.768005,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217605020,0,0,0,-17000,0,68.797005,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
217806165,0,0,0,-17000,0,68.826004,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218006089,0,0,0,-17000,0,68.855,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218204327,0,0,0,-17000,0,68.884,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218404279,0,0,0,-17000,0,68.913,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218604152,0,0,0,-17000,0,68.942,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
218804087,0,0,0,-17000,0,68.971,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
219005018,0,0,0,-17000,0,69.0,3.1415925,4294967.5,3750004.2,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
219204103,0,0,0,-17000,0,69.02901,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
219405022,0,0,0,-17000,0,69.05801,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
219604039,0,0,0,-17000,0,69.087006,3.1415925,4294967.5,3750004.2,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
