timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
207534143,-0.10006645,0.021303847,-0.004431869,4000,0,0.6659168,0.23456971,-8.77836,4000,-14150,-0.12072583,-0.17501523,0.34796864,-11125,-41.040928,35.579998
207538149,0.19299197,-0.03254394,-0.0033723463,4006,0,-0.58531827,-0.58082443,-10.300389,4006,-18156,-0.12072583,-0.17501523,0.34796864,-15131,-41.040928,35.579998
207542143,-0.13449629,0.01104566,0.02851496,3994,0,0.5048373,0.6526528,-10.2080345,3994,-22150,-0.12072583,-0.17501523,0.34796864,-19125,-41.040928,35.579998
207546145,-0.026882974,0.0070861983,-0.007950616,4002,0,0.32530737,-0.06694849,-8.799995,4002,-3151,-0.123520955,-0.18377867,0.3327028,-151,-40.791687,35.579998
207550143,0.17114402,-0.027775742,0.004169034,3998,0,-0.6439714,-0.3874204,-10.513213,3998,-7149,-0.123520955,-0.18377867,0.3327028,-4149,-40.791687,35.579998
207554143,-0.19634925,0.024052002,0.024086013,4000,0,0.9623516,0.75869393,-9.886128,4000,-11149,-0.123520955,-0.18377867,0.3327028,-8149,-40.791687,35.579998
207558144,0.06748676,-0.014379332,-0.016455308,4001,0,-0.032868464,-0.3840504,-9.061853,4001,-15150,-0.123520955,-0.18377867,0.3327028,-768,-40.460197,35.579998
207562143,0.119531594,-0.024811458,0.0051352093,3999,0,-0.57774645,-0.117470846,-10.753367,3999,-19149,-0.123520955,-0.18377867,0.3327028,-4767,-40.460197,35.579998
207566143,-0.22728784,0.035317805,0.008620375,4000,0,1.2833465,0.63286656,-9.414705,4000,-1053,-0.1179307,-0.18628252,0.35560155,-8767,-40.460197,35.579998
207570143,0.15188688,-0.03221895,-0.032146826,4000,0,-0.44291496,-0.5069009,-9.415268,4000,-5053,-0.1179307,-0.18628252,0.35560155,-2138,-40.708817,35.579998
207574143,0.058487467,-0.011879294,0.0013354367,4000,0,-0.34728587,0.12331523,-10.667403,4000,-9053,-0.1179307,-0.18628252,0.35560155,-6138,-40.708817,35.579998
207578143,-0.20872374,0.03981835,-0.004546348,4000,0,1.4516711,0.39047766,-9.013132,4000,-13053,-0.1179307,-0.18628252,0.35560155,-10138,-40.708817,35.579998
207582143,0.1887101,-0.04122216,-0.034739047,4000,0,-0.808655,-0.52022094,-9.7627125,4000,-17053,-0.1179307,-0.18628252,0.35560155,-14138,-40.708817,35.579998
207586143,-0.013733302,0.001045781,0.009467749,4000,0,-0.023936486,0.33875844,-10.440264,4000,-21053,-0.1179307,-0.18628252,0.35560155,-18138,-40.708817,35.579998
207590144,-0.16249573,0.03014889,-0.0061659194,4001,0,1.2080746,0.34971234,-8.798544,4001,-3139,-0.12771365,-0.1850306,0.34251654,-140,-40.54307,35.579998
207594158,0.20974642,-0.037409477,-0.021476708,4014,0,-0.87490654,-0.6513157,-10.0280905,4014,-7153,-0.12771365,-0.1850306,0.34251654,-4154,-40.54307,35.579998
207598143,-0.08304371,0.0023849835,0.018131498,3985,0,0.22267422,0.5403089,-10.296868,3985,-11138,-0.12771365,-0.1850306,0.34251654,-8139,-40.54307,35.579998
207602144,-0.1144729,0.023144126,-0.007531472,4001,0,1.0409617,0.04310295,-8.636051,4001,-15139,-0.12771365,-0.1850306,0.34251654,-757,-40.54307,35.579998
207606143,0.22166285,-0.041614946,-0.009219093,3999,0,-0.9635438,-0.53847444,-10.433994,3999,-19138,-0.12771365,-0.1850306,0.34251654,-4756,-40.54307,35.579998
207610143,-0.15938725,0.011481523,0.024735007,4000,0,0.48674387,0.70171535,-10.046805,4000,-1149,-0.13609904,-0.18628252,0.3337932,-8756,-40.54307,35.579998
207614143,-0.030455528,0.009235266,-0.00847598,4000,0,0.69277513,-0.22084978,-8.618138,4000,-5149,-0.13609904,-0.18628252,0.3337932,-2149,-40.128067,35.579998
207618143,0.1973804,-0.034902293,-0.003114788,4000,0,-0.9613788,-0.4012563,-10.713424,4000,-9149,-0.13609904,-0.18628252,0.3337932,-6149,-40.128067,35.579998
207622143,-0.20038599,0.023241654,0.021401918,4000,0,0.9071732,0.6085909,-9.839872,4000,-13149,-0.13609904,-0.18628252,0.3337932,-10149,-40.128067,35.579998
207626147,0.050644305,-0.012297007,-0.0172066,4004,0,0.25118488,-0.45156977,-8.875742,4004,-17153,-0.13609904,-0.18628252,0.3337932,-14153,-40.128067,35.579998
207630143,0.13305871,-0.02338142,0.0033997428,3996,0,-0.8328407,-0.025303138,-10.838749,3996,-21149,-0.13609904,-0.18628252,0.3337932,-18149,-40.128067,35.579998
207634144,-0.22876415,0.037375476,0.01589512,4001,0,1.2969154,0.46253002,-9.447732,4001,-3139,-0.14168929,-0.18753442,0.34033573,-139,-40.377323,35.59
207638143,0.14729814,-0.030793225,-0.021174561,3999,0,-0.30469897,-0.4713278,-9.394693,3999,-7138,-0.14168929,-0.18753442,0.34033573,-4138,-40.377323,35.59
207642143,0.036119297,-0.0077348845,0.008577149,4000,0,-0.6018572,0.34757215,-10.7104845,4000,-11138,-0.14168929,-0.18753442,0.34033573,-8138,-40.377323,35.59
207646143,-0.2012839,0.039762937,-0.0009087127,4000,0,1.5593231,0.41310224,-8.98957,4000,-15138,-0.14168929,-0.18753442,0.34033573,-668,-40.460197,35.59
207650143,0.20723847,-0.048138432,-0.028305843,4000,0,-0.8177104,-0.4161505,-9.83878,4000,-19138,-0.14168929,-0.18753442,0.34033573,-4668,-40.460197,35.59
207654143,-0.026939142,0.0033841564,0.010560024,4000,0,-0.25308046,0.36547944,-10.398293,4000,-1138,-0.12911122,-0.17877099,0.34360698,-8668,-40.460197,35.59
207658155,-0.15189008,0.031739943,-0.014045289,4012,0,1.6505238,0.041845184,-8.825439,4012,-5150,-0.12911122,-0.17877099,0.34360698,-2150,-40.377323,35.59
207662143,0.18781582,-0.04854535,-0.022370597,3988,0,-1.2415577,-0.3086472,-10.098997,3988,-9138,-0.12911122,-0.17877099,0.34360698,-6138,-40.377323,35.59
207666143,-0.08978603,0.015021714,0.01604454,4000,0,0.15166393,0.72271174,-10.067179,4000,-13138,-0.12911122,-0.17877099,0.34360698,-10138,-40.377323,35.59
207670143,-0.077677116,0.025691021,-0.01984458,4000,0,1.4725168,-0.2201764,-8.753109,4000,-17138,-0.12911122,-0.17877099,0.34360698,-14138,-40.377323,35.59
207674143,0.19049469,-0.045896415,-0.014902337,4000,0,-1.4670672,-0.25929734,-10.480958,4000,-21138,-0.12911122,-0.17877099,0.34360698,-18138,-40.377323,35.59
207678144,-0.14942566,0.026046151,0.019664282,4001,0,0.758902,0.62557185,-9.766706,4001,-2846,-0.1221234,-0.17000753,0.34687823,-89,-40.874557,35.59
207682143,-0.011872484,-0.0007160511,-0.019649033,3999,0,0.8367746,-0.31211913,-8.879045,3999,-6845,-0.1221234,-0.17000753,0.34687823,-4088,-40.874557,35.59
207686143,0.16097768,-0.030150112,-0.0007965419,4000,0,-1.3488146,-0.117181495,-10.661374,4000,-10845,-0.1221234,-0.17000753,0.34687823,-8088,-40.874557,35.59
207690144,-0.17337972,0.028033122,0.021658434,4001,0,1.1980462,0.38830113,-9.544967,4001,-14846,-0.1221234,-0.17000753,0.34687823,-768,-41.20666,35.59
207694143,0.05089764,-0.020699145,-0.014039289,3999,0,0.24344915,-0.37791976,-9.177763,3999,-18845,-0.1221234,-0.17000753,0.34687823,-4767,-41.20666,35.59
207698143,0.110607676,-0.012882425,0.011253139,4000,0,-0.92448074,-0.060616396,-10.7267065,4000,-1149,-0.15007469,-0.19379404,0.34251654,-8767,-41.20666,35.59
207702155,-0.18677661,0.022974364,0.012948739,4012,0,1.3372571,0.44834086,-9.432957,4012,-5161,-0.15007469,-0.19379404,0.34251654,-3105,-40.708817,35.59
207706143,0.115592815,-0.029482072,-0.015059215,3988,0,-0.23568758,-0.54363936,-9.386174,3988,-9149,-0.15007469,-0.19379404,0.34251654,-7093,-40.708817,35.59
207710143,0.05345244,-0.006927359,0.013087955,4000,0,-0.73001665,0.18367748,-10.697583,4000,-13149,-0.15007469,-0.19379404,0.34251654,-11093,-40.708817,35.59
207714145,-0.18792018,0.032224353,0.004319947,4002,0,1.5975121,0.26457307,-9.10803,4002,-17151,-0.15007469,-0.19379404,0.34251654,-15095,-40.708817,35.59
207718143,0.18575375,-0.0439206,-0.019461296,3998,0,-0.74451834,-0.5211517,-9.858324,3998,-21149,-0.15007469,-0.19379404,0.34251654,-19093,-40.708817,35.59
207722143,-0.027093403,0.009181896,0.015587322,4000,0,-0.34130603,0.47708187,-10.478092,4000,-4138,-0.13190635,-0.17251137,0.36105362,-1138,-40.791687,35.59
207726143,-0.15073542,0.028450249,-0.008545105,4000,0,1.725859,0.0053059673,-8.881044,4000,-8138,-0.13190635,-0.17251137,0.36105362,-5138,-40.791687,35.59
207730143,0.21414971,-0.049345937,-0.025856273,4000,0,-1.3118045,-0.48847336,-10.180793,4000,-12138,-0.13190635,-0.17251137,0.36105362,-9138,-40.791687,35.59
207734143,-0.09221392,0.020577934,0.015055214,4000,0,0.14241852,0.5480721,-10.204903,4000,-16138,-0.13190635,-0.17251137,0.36105362,-1839,-40.377323,35.59
207738143,-0.11833596,0.020227794,-0.017694926,4000,0,1.5403204,-0.077544995,-8.68721,4000,-20138,-0.13190635,-0.17251137,0.36105362,-5839,-40.377323,35.59
207742143,0.2079602,-0.04380392,-0.019399645,4000,0,-1.451441,-0.18894178,-10.416789,4000,-2104,-0.12911122,-0.17501523,0.34251654,-9839,-40.377323,35.59
207746150,-0.14109053,0.021876743,0.015775302,4007,0,0.5676821,0.7843118,-9.885262,4007,-6111,-0.12911122,-0.17501523,0.34251654,-3156,-40.460197,35.59
207750143,-0.034280267,0.006294175,-0.022698466,3993,0,1.1543845,-0.37685522,-8.743054,3993,-10104,-0.12911122,-0.17501523,0.34251654,-7149,-40.460197,35.59
207754143,0.18356323,-0.03724936,-0.009679511,4000,0,-1.4037515,-0.1663045,-10.705261,4000,-14104,-0.12911122,-0.17501523,0.34251654,-11149,-40.460197,35.59
207758152,-0.21278745,0.027592551,0.019679217,4009,0,0.900599,0.83801776,-9.558145,4009,-18113,-0.12911122,-0.17501523,0.34251654,-15158,-40.460197,35.59
207762947,0.086475976,-0.02378527,-0.019248495,4795,0,0.35908628,-0.5048395,-9.052562,4795,-943,-0.123520955,-0.162496,0.34360698,-19953,-40.460197,35.59
207766943,0.08147988,-0.010487417,0.01102304,3996,0,-1.1206824,0.38199732,-10.859478,3996,-4939,-0.123520955,-0.162496,0.34360698,-1514,-40.29445,35.6
207770943,-0.21121506,0.04137839,0.011647217,4000,0,1.7481288,0.13035801,-8.879746,4000,-8939,-0.123520955,-0.162496,0.34360698,-5514,-40.29445,35.6
207774943,0.17560597,-0.05115682,-0.018964408,4000,0,-0.6447877,-0.5653153,-9.697332,4000,-12939,-0.123520955,-0.162496,0.34360698,-9514,-40.29445,35.6
207778943,-0.009433886,0.0077737668,0.023805125,4000,0,-0.7450157,0.47261333,-10.595934,4000,-16939,-0.123520955,-0.162496,0.34360698,-2640,-40.708817,35.6
207782943,-0.15170164,0.032360796,0.0030488349,4000,0,1.9732271,-0.21850413,-8.735979,4000,-20939,-0.123520955,-0.162496,0.34360698,-6640,-40.708817,35.6
207786943,0.19773766,-0.051500253,-0.017312795,4000,0,-1.1704272,-0.53548306,-10.237017,4000,-2948,-0.12072583,-0.18753442,0.35014945,-10640,-40.708817,35.6
207790943,-0.093754165,0.02407615,0.02287642,4000,0,-0.05447359,0.53340137,-10.2457485,4000,-6948,-0.12072583,-0.18753442,0.35014945,-3530,-40.54307,35.6
207794943,-0.094022736,0.011910212,-0.0074260156,4000,0,1.6564668,-0.037658233,-8.836484,4000,-10948,-0.12072583,-0.18753442,0.35014945,-7530,-40.54307,35.6
207798943,0.20060083,-0.039850693,-0.018827258,4000,0,-1.3510503,-0.3462933,-10.467094,4000,-14948,-0.12072583,-0.18753442,0.35014945,-11530,-40.54307,35.6
207802943,-0.13326989,0.024838557,0.013916531,4000,0,0.51266325,0.60364914,-9.951319,4000,-18948,-0.12072583,-0.18753442,0.35014945,-15530,-40.54307,35.6
207806946,-0.030671054,-0.000753473,-0.017469423,4003,0,1.2750657,-0.28325942,-8.810031,4003,-953,-0.11653314,-0.1850306,0.34033573,-19533,-40.54307,35.6
207810943,0.19643357,-0.032558408,-0.015843099,3997,0,-1.3683776,-0.46747732,-10.81622,3997,-4950,-0.11653314,-0.1850306,0.34033573,-1950,-40.460197,35.6
207814943,-0.21260154,0.029544938,0.013062466,4000,0,0.7613465,0.95835924,-9.73124,4000,-8950,-0.11653314,-0.1850306,0.34033573,-5950,-40.460197,35.6
207818943,0.025941601,-0.0080185775,-0.018458877,4000,0,0.93978435,-0.1627395,-8.726231,4000,-12950,-0.11653314,-0.1850306,0.34033573,-9950,-40.460197,35.6
207822943,0.20496793,-0.02908101,-0.014711174,4000,0,-1.3009654,-0.3014312,-11.009388,4000,-16950,-0.11653314,-0.1850306,0.34033573,-2639,-40.54307,35.6
207826943,-0.25369385,0.03416736,0.0164342,4000,0,1.054973,0.8253432,-9.569934,4000,-20950,-0.11653314,-0.1850306,0.34033573,-6639,-40.54307,35.6
207830943,0.072321214,-0.023219828,-0.014871008,4000,0,0.5011855,-0.49634653,-8.82479,4000,-2947,-0.123520955,-0.18377867,0.36323446,-10639,-40.54307,35.6
207834943,0.1632196,-0.026524104,-0.001694558,4000,0,-1.3605815,0.06870548,-11.080574,4000,-6947,-0.123520955,-0.18377867,0.36323446,-3447,-40.708817,35.6
207838943,-0.27001324,0.043392546,0.021196188,4000,0,1.456133,0.6063309,-9.170261,4000,-10947,-0.123520955,-0.18377867,0.36323446,-7447,-40.708817,35.6
207842943,0.15365885,-0.040972974,-0.009819899,4000,0,-0.0046421266,-0.7756246,-9.190685,4000,-14947,-0.123520955,-0.18377867,0.36323446,-11447,-40.708817,35.6
207846943,0.07984445,-0.01377586,0.013817424,4000,0,-1.2061995,0.44573498,-11.179121,4000,-18947,-0.123520955,-0.18377867,0.36323446,-15447,-40.708817,35.6
207850947,-0.26736322,0.05282965,0.021025108,4004,0,1.9044553,0.40671325,-8.718152,4004,-953,-0.13190635,-0.1912902,0.34142613,-19451,-40.708817,35.6
207854943,0.22530809,-0.05447748,-0.014633811,3996,0,-0.7272144,-0.7301923,-9.6031275,3996,-4949,-0.13190635,-0.1912902,0.34142613,-1949,-40.460197,35.6
207858943,0.01024111,0.004189934,0.015078995,4000,0,-0.73051155,0.47839677,-10.935676,4000,-8949,-0.13190635,-0.1912902,0.34142613,-5949,-40.460197,35.6
207862943,-0.21694916,0.042301495,0.007072799,4000,0,2.0334551,0.02001824,-8.522957,4000,-12949,-0.13190635,-0.1912902,0.34142613,-9949,-40.460197,35.6
207866943,0.23935953,-0.053769678,-0.028622093,4000,0,-1.2239459,-0.65410066,-9.993252,4000,-16949,-0.13190635,-0.1912902,0.34142613,-2640,-40.958057,35.6
207870943,-0.06997632,0.01710244,0.005909251,4000,0,-0.08778517,0.70619035,-10.677318,4000,-20949,-0.13190635,-0.1912902,0.34142613,-6640,-40.958057,35.6
207874943,-0.14315099,0.023844708,-0.010681138,4000,0,1.8147454,-0.14129043,-8.3712845,4000,-2950,-0.1221234,-0.18002291,0.3523303,-10640,-40.958057,35.6
207878943,0.25232482,-0.051310513,-0.031407088,4000,0,-1.4315991,-0.44199523,-10.446984,4000,-6950,-0.1221234,-0.18002291,0.3523303,-3060,-40.54307,35.6
207882943,-0.16925271,0.029535105,8.531683e-05,4000,0,0.3988058,0.95860976,-10.215062,4000,-10950,-0.1221234,-0.18002291,0.3523303,-7060,-40.54307,35.6
207886943,-0.044579457,0.0056823124,-0.019849973,4000,0,1.3656105,-0.46593404,-8.340711,4000,-14950,-0.1221234,-0.18002291,0.3523303,-11060,-40.54307,35.6
207890943,0.24489088,-0.050069157,-0.020250056,4000,0,-1.6539123,-0.29447037,-10.964855,4000,-18950,-0.1221234,-0.18002291,0.3523303,-15060,-40.54307,35.6
207894944,-0.25508416,0.047452454,0.01151741,4001,0,0.964984,0.80323154,-9.702699,4001,-22951,-0.1221234,-0.18002291,0.3523303,-19061,-40.54307,35.6
207898943,0.03886629,-0.01858735,-0.012868534,3999,0,0.7957104,-0.48802483,-8.654972,3999,-4871,-0.1374966,-0.1912902,0.34142613,-2892,-40.460197,35.6
207902943,0.1891845,-0.032782022,-0.002570415,4000,0,-1.523697,0.108564466,-11.143133,4000,-8871,-0.1374966,-0.1912902,0.34142613,-6892,-40.460197,35.6
207906943,-0.257588,0.043238606,0.018608928,4000,0,1.4682738,0.573481,-9.312033,4000,-12871,-0.1374966,-0.1912902,0.34142613,-10892,-40.460197,35.6
207910943,0.1219914,-0.03935861,-0.0035961033,4000,0,-0.0077913767,-0.61180127,-9.162869,4000,-16871,-0.1374966,-0.1912902,0.34142613,-3624,-40.460197,35.6
207914943,0.097889945,-0.013312356,0.014264023,4000,0,-1.06497,0.27634105,-11.135122,4000,-20871,-0.1374966,-0.1912902,0.34142613,-7624,-40.460197,35.6
207918944,-0.24706177,0.03488669,0.018265866,4001,0,1.7026441,0.35249305,-8.888961,4001,-24872,-0.1374966,-0.1912902,0.34142613,-950,-40.045822,35.6
207922943,0.20330459,-0.04705401,-0.0014766738,3999,0,-0.61218345,-0.7448291,-9.670508,3999,-4792,-0.14029174,-0.18878634,0.33924532,-4949,-40.045822,35.6
207926943,-0.012009133,0.0061352802,0.016846545,4000,0,-0.6397528,0.5177229,-10.907222,4000,-8792,-0.14029174,-0.18878634,0.33924532,-8949,-40.045822,35.6
207930943,-0.19587895,0.0367595,0.007682148,4000,0,1.8691223,0.1447311,-8.475628,4000,-12792,-0.14029174,-0.18878634,0.33924532,-12949,-40.045822,35.6
207934943,0.24413317,-0.051415034,-0.016173651,4000,0,-1.1506969,-0.6072444,-10.155959,4000,-16792,-0.14029174,-0.18878634,0.33924532,-16949,-40.045822,35.6
207938943,-0.1108465,0.022080515,0.007365825,4000,0,-0.11421299,0.86746794,-10.640996,4000,-20792,-0.14029174,-0.18878634,0.33924532,-20949,-40.045822,35.6
207942943,-0.11446195,0.019646214,-0.011400361,4000,0,1.9421971,-0.32633358,-8.119043,4000,-2847,-0.12631609,-0.18127483,0.3534207,-2949,-40.460197,35.61
207946943,0.25898203,-0.057914015,-0.03012915,4000,0,-1.6470813,-0.29333928,-10.679909,4000,-6847,-0.12631609,-0.18127483,0.3534207,-6949,-40.460197,35.61
207950943,-0.19744585,0.041504882,-0.0032131537,4000,0,0.5211105,0.8503977,-10.121358,4000,-10847,-0.12631609,-0.18127483,0.3534207,-10949,-40.460197,35.61
207954943,-0.008168403,-0.0030650767,-0.02542121,4000,0,1.4642901,-0.5747534,-8.363135,4000,-14847,-0.12631609,-0.18127483,0.3534207,-3611,-40.460197,35.61
207958943,0.20062071,-0.04963596,-0.020789118,4000,0,-1.882337,0.067586884,-10.939358,4000,-18847,-0.12631609,-0.18127483,0.3534207,-7611,-40.460197,35.61
207962943,-0.23619284,0.056138787,0.00010153697,4000,0,1.2467754,0.6912816,-9.549695,4000,-22847,-0.12631609,-0.18127483,0.3534207,-949,-40.54307,35.61
207966943,0.08579072,-0.031965643,-0.017841408,4000,0,0.6589331,-0.62620234,-8.854176,4000,-4780,-0.1221234,-0.1850306,0.34142613,-4949,-40.54307,35.61
207970943,0.13608304,-0.027443316,-0.0038037566,4000,0,-1.5967762,0.061766215,-11.027038,4000,-8780,-0.1221234,-0.1850306,0.34142613,-8949,-40.54307,35.61
207974943,-0.23674482,0.04480496,0.010253946,4000,0,1.6309654,0.42117804,-9.172006,4000,-12780,-0.1221234,-0.1850306,0.34142613,-12949,-40.54307,35.61
207978943,0.13256118,-0.040485643,3.198603e-05,4000,0,-0.078783356,-0.6896862,-9.392542,4000,-16780,-0.1221234,-0.1850306,0.34142613,-16949,-40.54307,35.61
207982943,0.059506327,-0.014693786,0.018111847,4000,0,-1.1582778,0.40831316,-11.018616,4000,-20780,-0.1221234,-0.1850306,0.34142613,-20949,-40.54307,35.61
207986945,-0.23286173,0.04510036,0.021342248,4002,0,1.8142338,0.36360317,-8.753343,4002,-24782,-0.1221234,-0.1850306,0.34142613,-3619,-40.62531,35.61
207990943,0.19318072,-0.05009124,0.0077053285,3998,0,-0.51243395,-0.8999407,-9.771207,3998,-4900,-0.12631609,-0.19379404,0.3446974,-7617,-40.62531,35.61
207994944,-0.0019209596,0.00027153947,0.020840226,4001,0,-0.9093523,0.43877247,-10.973124,4001,-8901,-0.12631609,-0.19379404,0.3446974,-939,-40.874557,35.61
207998943,-0.20120268,0.038230658,0.015460029,3999,0,2.002234,0.17542976,-8.427711,3999,-12900,-0.12631609,-0.19379404,0.3446974,-4938,-40.874557,35.61
208002943,0.23147875,-0.053575896,-0.0075697107,4000,0,-1.118701,-0.74084914,-10.183091,4000,-16900,-0.12631609,-0.19379404,0.3446974,-8938,-40.874557,35.61
208006943,-0.07442335,0.019416582,0.007210219,4000,0,-0.20548819,0.5120498,-10.790206,4000,-20900,-0.12631609,-0.19379404,0.3446974,-1531,-40.708817,35.61
208010943,-0.15863326,0.02084795,-0.005014301,4000,0,2.0361125,0.016807541,-8.201694,4000,-3404,-0.1374966,-0.17626715,0.3457878,-5531,-40.708817,35.61
208014943,0.23309521,-0.047522202,-0.026630146,4000,0,-1.6354897,-0.28894073,-10.515298,4000,-7404,-0.1374966,-0.17626715,0.3457878,-9531,-40.708817,35.61
208018943,-0.12473643,0.030676674,-0.011698216,4000,0,0.4984482,0.6902538,-10.418085,4000,-11404,-0.1374966,-0.17626715,0.3457878,-13531,-40.708817,35.61
208022943,-0.060959082,-0.0023528466,-0.023315877,4000,0,1.6749747,-0.31965488,-8.20008,4000,-15404,-0.1374966,-0.17626715,0.3457878,-17531,-40.708817,35.61
208026943,0.20043361,-0.044699263,-0.030292537,4000,0,-1.8909912,-0.064173974,-10.7470255,4000,-19404,-0.1374966,-0.17626715,0.3457878,-21531,-40.708817,35.61
208030943,-0.18379368,0.04527023,-0.014712575,4000,0,1.1830195,0.7618019,-10.00299,4000,-23404,-0.1374966,-0.17626715,0.3457878,-3509,-40.377323,35.62
208034943,0.029811684,-0.020273466,-0.020474745,4000,0,0.84648836,-0.21487023,-8.632917,4000,-4950,-0.1570625,-0.17877099,0.3337932,-7509,-40.377323,35.62
208038943,0.13931352,-0.024909211,-0.012825987,4000,0,-1.6386905,0.08170129,-10.698979,4000,-8950,-0.1570625,-0.17877099,0.3337932,-949,-40.460197,35.62
208042943,-0.19723909,0.041305058,0.0027474016,4000,0,1.6871246,0.6767494,-9.599158,4000,-12950,-0.1570625,-0.17877099,0.3337932,-4949,-40.460197,35.62
208046943,0.10095077,-0.03848189,0.0011489867,4000,0,-0.13242514,-0.3344216,-9.205251,4000,-16950,-0.1570625,-0.17877099,0.3337932,-8949,-40.460197,35.62
208050943,0.09921104,-0.00878596,0.014798067,4000,0,-1.3111528,-0.079303876,-10.602423,4000,-20950,-0.1570625,-0.17877099,0.3337932,-1950,-40.211575,35.62
208054972,-0.19488782,0.028374478,0.015677748,4029,0,1.8821522,0.31894323,-9.097648,4029,-2979,-0.12072583,-0.17751907,0.3457878,-5979,-40.211575,35.62
208058943,0.12484597,-0.036013473,0.014179138,3971,0,-0.71190155,-0.5349933,-9.738413,3971,-6950,-0.12072583,-0.17751907,0.3457878,-9950,-40.211575,35.62
208062943,0.03259724,-0.0032682794,0.022472145,4000,0,-0.6985013,0.11309071,-10.659316,4000,-10950,-0.12072583,-0.17751907,0.3457878,-13950,-40.211575,35.62
208066943,-0.16908334,0.022579322,0.016372012,4000,0,1.7146678,0.23802537,-8.720094,4000,-14950,-0.12072583,-0.17751907,0.3457878,-17950,-40.211575,35.62
208070943,0.16467643,-0.032214876,0.009079193,4000,0,-1.1455044,-0.68362343,-10.069204,4000,-18950,-0.12072583,-0.17751907,0.3457878,-21950,-40.211575,35.62
208074979,-0.03609148,0.013346763,0.008851722,4036,0,0.010961571,0.119631745,-10.600619,4036,-986,-0.13889417,-0.18628252,0.3446974,-3570,-40.460197,35.62
208078943,-0.13825879,0.0079015335,0.0009427403,3964,0,1.6130863,0.19034006,-8.506461,3964,-4950,-0.13889417,-0.18628252,0.3446974,-7534,-40.460197,35.62
208082943,0.18065044,-0.027818033,-0.014655771,4000,0,-1.3808515,-0.5295569,-10.270459,4000,-8950,-0.13889417,-0.18628252,0.3446974,-938,-40.54307,35.62
208086943,-0.07843105,0.021805448,-0.016073918,4000,0,0.70477283,0.24491169,-10.414359,4000,-12950,-0.13889417,-0.18628252,0.3446974,-4938,-40.54307,35.62
208090943,-0.10035368,-0.008420025,-0.016383177,4000,0,1.2024108,0.18396033,-8.537467,4000,-16950,-0.13889417,-0.18628252,0.3446974,-8938,-40.54307,35.62
208094943,0.17362046,-0.02273963,-0.026729887,4000,0,-1.525021,-0.21815346,-10.370986,4000,-20950,-0.13889417,-0.18628252,0.3446974,-1949,-40.62531,35.62
208098943,-0.111189835,0.024575772,-0.023250407,4000,0,1.2710646,0.57179356,-10.216768,4000,-2904,-0.11932827,-0.16374792,0.32834113,-5949,-40.62531,35.62
208102943,-0.03469961,-0.017407607,-0.013152918,4000,0,0.5111803,0.1745866,-8.739103,4000,-6904,-0.11932827,-0.16374792,0.32834113,-9949,-40.62531,35.62
208106943,0.15549338,-0.011291421,-0.015956372,4000,0,-1.3218687,-0.31953415,-10.367882,4000,-10904,-0.11932827,-0.16374792,0.32834113,-13949,-40.62531,35.62
208110943,-0.13357489,0.020960525,-0.009741872,4000,0,1.5696272,0.63560736,-9.975707,4000,-14904,-0.11932827,-0.16374792,0.32834113,-17949,-40.62531,35.62
208114991,0.018255256,-0.020920243,0.0021799493,4048,0,-0.16534837,0.031753376,-9.059361,4048,-18952,-0.11932827,-0.16374792,0.32834113,-21997,-40.62531,35.62
208118943,0.11806317,-0.009965123,-0.00087054574,3952,0,-1.0184544,-0.12169276,-10.484122,3952,-2862,-0.12491852,-0.17877099,0.33597404,-2971,-41.12316,35.62
208122943,-0.16928722,0.018624349,0.010879469,4000,0,1.6886249,0.7988622,-9.496943,4000,-6862,-0.12491852,-0.17877099,0.33597404,-6971,-41.12316,35.62
208126943,0.0925094,-0.027926784,0.013847895,4000,0,-0.7206234,-0.16315863,-9.445859,4000,-10862,-0.12491852,-0.17877099,0.33597404,-949,-40.62531,35.62
208130943,0.094214864,-0.0031127771,0.01274304,4000,0,-0.55971205,-0.3742525,-10.538084,4000,-14862,-0.12491852,-0.17877099,0.33597404,-4949,-40.62531,35.62
208134943,-0.18292142,0.010107982,0.017526295,4000,0,1.4814856,0.48078036,-9.062766,4000,-18862,-0.12491852,-0.17877099,0.33597404,-8949,-40.62531,35.62
208138943,0.11422211,-0.0200347,0.012856263,4000,0,-0.94363844,-0.51478577,-9.652462,4000,-2842,-0.12631609,-0.18753442,0.33706447,-2944,-40.708817,35.62
208142943,0.04601715,0.0009966238,0.008419684,4000,0,-0.04918797,-0.23762013,-10.610072,4000,-6842,-0.12631609,-0.18753442,0.33706447,-6944,-40.708817,35.62
208146943,-0.1660746,0.008164845,0.0055147237,4000,0,1.3382723,0.27890927,-8.857545,4000,-10842,-0.12631609,-0.18753442,0.33706447,-10944,-40.708817,35.62
208150943,0.14587118,-0.018730883,-0.0026852551,4000,0,-1.189887,-0.65109783,-9.942736,4000,-14842,-0.12631609,-0.18753442,0.33706447,-14944,-40.708817,35.62
